id,genres,imdbRating,weighting
5bc6cb3315307d54331a2e4b,Documentary*War,7,12.0
5bc6cb3415307d54331a2e4c,Drama*Fantasy*Mystery,7,27.0
5bc6cb3515307d54331a2e4d,Short*Comedy,6.7,19.7
5bc6cb3615307d54331a2e4e,Comedy,6.3,17.3
5bc6cb3715307d54331a2e4f,Comedy*Drama*Romance,8.5,40.5
5bc6cb3a15307d54331a2e51,Short*Comedy*Romance,7,25.0
5bc6cb3b15307d54331a2e52,Short*Comedy,6.7,19.7
5bc6cb3c15307d54331a2e53,Comedy*Short,7.2,20.2
5bc6cb3d15307d54331a2e54,Comedy*Drama*Romance,6.8,38.8
5bc6cb3e15307d54331a2e55,Drama*Family*History,5.1,25.1
5bc6cb4115307d54331a2e57,Action*Comedy*Fantasy,4.5,22.5
5bc6cb4215307d54331a2e58,Horror*Thriller,4.3,13.3
5bc6cb4315307d54331a2e59,Drama,8.4,24.4
5bc6cb4415307d54331a2e5a,Documentary,7.7,11.7
5bc6cb4515307d54331a2e5b,Drama*Thriller,5.6,26.6
5bc6cb4615307d54331a2e5c,Comedy*Music*War,5.5,19.5
5bc6cb4815307d54331a2e5d,Drama*Horror*Thriller,5.7,30.7
5bc6cb4815307d54331a2e5e,Drama,6,22.0
5bc6cb4815307d54331a2e5f,Drama*Thriller*Romance,5.6,31.6
5bc6cb4915307d54331a2e60,Thriller*Crime*Drama,4.9,30.9
5bc6cb4a15307d54331a2e61,Comedy*Horror*Sci-Fi,5.9,22.9
5bc6cb4b15307d54331a2e62,Comedy*Drama*Romance,5.6,37.6
5bc6cb4c15307d54331a2e63,None,6,6.0
5bc6cb4e15307d54331a2e64,Documentary*Biography,7,13.0
5bc6cb5015307d54331a2e66,Comedy*Horror,5.5,20.5
5bc6cb5115307d54331a2e67,Comedy,2.1,13.1
5bc6cb5115307d54331a2e68,Crime*Drama*Thriller,4.9,30.9
5bc6cb5215307d54331a2e69,Drama*Horror*Mystery,4.5,26.5
5bc6cb5315307d54331a2e6a,Action*Drama*Thriller,4.7,30.7
5bc6cb5315307d54331a2e6b,Action*Crime*Thriller,5.5,20.5
5bc6cb5415307d54331a2e6c,Comedy*Horror,5.5,20.5
5bc6cb5515307d54331a2e6d,Comedy*Horror,7.9,22.9
5bc6cb5615307d54331a2e6e,Documentary,7.2,11.2
5bc6cb5715307d54331a2e6f,Drama*Family*Fantasy,6.3,26.3
5bc6cb5915307d54331a2e70,Horror*Sci-Fi,4.7,10.7
5bc6cb5a15307d54331a2e71,Adventure*Comedy*Drama,7.7,38.7
5bc6cb5a15307d54331a2e72,Drama*Musical*Romance,6.6,28.6
5bc6cb5b15307d54331a2e73,Adventure*History*Romance,6.2,17.2
5bc6cb5c15307d54331a2e74,Western,6.2,7.2
5bc6cb5d15307d54331a2e75,Action*Drama*War,6.3,28.3
5bc6cb5e15307d54331a2e76,Adventure,4.4,8.4
5bc6cb6015307d54331a2e78,Drama,3.9,19.9
5bc6cb6115307d54331a2e79,None,6.3,6.3
5bc6cb6215307d54331a2e7a,Drama*War,5.5,22.5
5bc6cb6215307d54331a2e7b,Western,6.3,7.3
5bc6cb6415307d54331a2e7c,Western,3,4.0
5bc6cb6615307d54331a2e7d,Action,5.9,10.9
5bc6cb6715307d54331a2e7e,Adventure*Fantasy*Horror,5,15.0
5bc6cb6815307d54331a2e7f,Drama,6.4,22.4
5bc6cb6915307d54331a2e80,Documentary,5.3,9.3
5bc6cb6a15307d54331a2e81,Drama*History*War,7.1,26.1
5bc6cb6b15307d54331a2e82,Crime*Drama,5.1,26.1
5bc6cb6c15307d54331a2e83,Family,6.2,8.2
5bc6cb6d15307d54331a2e84,Drama*Fantasy*Horror,4.1,26.1
5bc6cb6e15307d54331a2e85,Comedy*Romance,3,19.0
5bc6cb7015307d54331a2e86,Documentary,7.1,11.1
5bc6cb7115307d54331a2e87,Action*Adventure*Comedy,6.6,26.6
5bc6cb7215307d54331a2e88,Comedy,4,15.0
5bc6cb7215307d54331a2e89,Documentary*History*News,7.5,14.5
5bc6cb7315307d54331a2e8a,Action*Comedy*Drama,6.2,38.2
5bc6cb7415307d54331a2e8b,Horror,2.9,6.9
5bc6cb7515307d54331a2e8c,Comedy*Romance,6.8,22.8
5bc6cb7615307d54331a2e8d,Documentary,7.4,11.4
5bc6cb7715307d54331a2e8e,Family,5.8,7.8
5bc6cb7915307d54331a2e8f,Animation*Fantasy,6.6,10.6
5bc6cb7a15307d54331a2e90,Drama,6.7,22.7
5bc6cb7b15307d54331a2e91,Crime*Drama*Thriller,7.2,33.2
5bc6cb7c15307d54331a2e92,Biography,8.1,10.1
5bc6cb7e15307d54331a2e93,Documentary*Short,6.5,12.5
5bc6cb7e15307d54331a2e94,Adventure*Drama*Horror,7.1,31.1
5bc6cb7f15307d54331a2e95,Horror,4.6,8.6
5bc6cb8115307d54331a2e96,Animation*Fantasy,4,8.0
5bc6cb8215307d54331a2e97,Documentary*Family,6.3,12.3
5bc6cb8415307d54331a2e98,Documentary*Family,7,13.0
5bc6cb8515307d54331a2e99,Fantasy*Horror,5.7,11.7
5bc6cb8615307d54331a2e9b,Adventure*Horror,5.2,13.2
5bc6cb8715307d54331a2e9c,Horror,5.9,9.9
5bc6cb8815307d54331a2e9d,Adventure*Horror,3.4,11.4
5bc6cb8915307d54331a2e9e,Horror*Mystery*Thriller,7.1,18.1
5bc6cb8b15307d54331a2e9f,Documentary,7.5,11.5
5bc6cb8c15307d54331a2ea0,Drama*History*War,5,24.0
5bc6cb8d15307d54331a2ea1,Adventure*Drama*Family,4.1,26.1
5bc6cb8e15307d54331a2ea2,Biography*Drama*History,6.9,26.9
5bc6cb9015307d54331a2ea3,Adult,None,6
5bc6cb9115307d54331a2ea4,Drama*Thriller,6,27.0
5bc6cb9115307d54331a2ea5,Drama,None,21
5bc6cb9315307d54331a2ea6,Horror*Thriller,3,12.0
5bc6cb9415307d54331a2ea7,Comedy,7.6,18.6
5bc6cb9515307d54331a2ea8,Drama,None,21
5bc6cb9615307d54331a2ea9,Action*Adventure*Comedy,3.3,23.3
5bc6cb9715307d54331a2eaa,Comedy*Horror*Romance,7.4,27.4
5bc6cb9715307d54331a2eab,Fantasy*Music*Musical,7.5,12.5
5bc6cb9815307d54331a2eac,Crime*Drama*Thriller,7.4,33.4
5bc6cb9915307d54331a2ead,Documentary*Comedy,5.9,20.9
5bc6cb9b15307d54331a2eae,Drama*Horror*Mystery,6,28.0
5bc6cb9c15307d54331a2eaf,Family*Romance,7.1,14.1
5bc6cb9c15307d54331a2eb0,Adventure*Comedy*Family,7.4,24.4
5bc6cb9d15307d54331a2eb1,Adventure*Drama*Fantasy,4.8,26.8
5bc6cb9d15307d54331a2eb2,Animation*Horror*Mystery,6.5,14.5
5bc6cb9f15307d54331a2eb3,Action*Crime*Drama,5.8,31.8
5bc6cba015307d54331a2eb4,Action*Comedy*Romance,5.5,26.5
5bc6cba015307d54331a2eb5,Action*Crime*Drama,6.3,32.3
5bc6cba115307d54331a2eb6,Drama,6.6,22.6
5bc6cba315307d54331a2eb9,Crime*Drama*Mystery,7.9,30.9
5bc6cba415307d54331a2eba,Action*Drama*Sport,5.3,27.3
5bc6cba515307d54331a2ebb,Drama*Romance,5.5,26.5
5bc6cba615307d54331a2ebc,Comedy*Drama,6.2,33.2
5bc6cba715307d54331a2ebd,Biography*Drama,6.6,24.6
5bc6cba915307d54331a2ebf,Drama,7,23.0
5bc6cbaa15307d54331a2ec1,Documentary,7.5,11.5
5bc6cbab15307d54331a2ec2,Comedy,5.9,16.9
5bc6cbaf15307d54331a2ec3,Drama*Romance,6.2,27.2
5bc6cbb215307d54331a2ec4,Drama*Romance,7.1,28.1
5bc6cbb315307d54331a2ec5,Horror*Thriller,5.4,14.4
5bc6cbb415307d54331a2ec6,Drama,5.9,21.9
5bc6cbb515307d54331a2ec7,Action*Comedy*Crime,5.8,26.8
5bc6cbb615307d54331a2ec8,Comedy*Drama,7.1,34.1
5bc6cbb715307d54331a2ec9,Crime*Mystery*Thriller,5.1,17.1
5bc6cbb815307d54331a2eca,Action*Thriller,4.5,14.5
5bc6cbb915307d54331a2ecb,Horror*Thriller,4.6,13.6
5bc6cbba15307d54331a2ecc,Animation*Short*Comedy,7.8,22.8
5bc6cbbb15307d54331a2ecd,Animation*Comedy*Family,7.2,22.2
5bc6cbbb15307d54331a2ece,Comedy*Family*Animation,7.3,22.3
5bc6cbbc15307d54331a2ecf,Animation*Short*Comedy,6.7,21.7
5bc6cbbd15307d54331a2ed0,Comedy*Family*Animation,7.6,22.6
5bc6cbbe15307d54331a2ed1,Family*Animation*Short,6.9,12.9
5bc6cbbf15307d54331a2ed2,Animation*Short*Comedy,7.5,22.5
5bc6cbc015307d54331a2ed3,Family*Comedy*Animation,6.8,21.8
5bc6cbc115307d54331a2ed4,Animation*Comedy*Family,7.3,22.3
5bc6cbc215307d54331a2ed5,Family*Animation*Comedy,7.1,22.1
5bc6cbc315307d54331a2ed6,Family*Animation*Comedy,7.4,22.4
5bc6cbc315307d54331a2ed7,Family*Animation*Comedy,7.5,22.5
5bc6cbc415307d54331a2ed8,Animation*Short*Comedy,7.7,22.7
5bc6cbc615307d54331a2ed9,Animation*Short*Comedy,7.2,22.2
5bc6cbc615307d54331a2eda,Animation*Comedy*Family,7.1,22.1
5bc6cbc715307d54331a2edb,Animation*Short*Comedy,7.4,22.4
5bc6cbc815307d54331a2edc,Crime*Mystery*Thriller,7,19.0
5bc6cbc915307d54331a2edd,Animation*Short*Comedy,6.8,21.8
5bc6cbca15307d54331a2ede,Animation*Short*Comedy,7.7,22.7
5bc6cbcb15307d54331a2edf,Animation*Short*Comedy,7.3,22.3
5bc6cbcb15307d54331a2ee0,Horror*Thriller,4.2,13.2
5bc6cbcd15307d54331a2ee2,Animation*Adventure*Family,6.4,14.4
5bc6cbce15307d54331a2ee3,Horror*Thriller,2.8,11.8
5bc6cbd115307d54331a2ee6,Horror*Thriller,5.2,14.2
5bc6cbd215307d54331a2ee7,Action*Comedy*Horror,4.3,24.3
5bc6cbd315307d54331a2ee8,Horror*Thriller,4.7,13.7
5bc6cbd415307d54331a2ee9,Comedy*Drama,5.4,32.4
5bc6cbd615307d54331a2eeb,Horror*Music,4.5,10.5
5bc6cbd715307d54331a2eec,Horror*Mystery*Thriller,5,16.0
5bc6cbd815307d54331a2eed,Documentary*Biography*Sport,7.6,14.6
5bc6cbd915307d54331a2eee,Adventure*Horror,3.2,11.2
5bc6cbda15307d54331a2eef,Drama,5.9,21.9
5bc6cbdb15307d54331a2ef0,Comedy*Romance,5.5,21.5
5bc6cbdc15307d54331a2ef1,Action*Crime*Drama,6.8,32.8
5bc6cbdd15307d54331a2ef2,Drama,5.8,21.8
5bc6cbdd15307d54331a2ef3,Action*Adventure*Drama,7.1,32.1
5bc6cbdf15307d54331a2ef4,Crime*Drama*Romance,7.1,33.1
5bc6cbe015307d54331a2ef5,Adventure*Comedy,5.6,20.6
5bc6cbe115307d54331a2ef6,Documentary*Biography*Horror,6.2,16.2
5bc6cbe215307d54331a2ef7,Comedy,4.8,15.8
5bc6cbe315307d54331a2ef8,Horror,5.6,9.6
5bc6cbe415307d54331a2ef9,Drama*Mystery*Thriller,7.1,30.1
5bc6cbe615307d54331a2efa,Action*Crime*Thriller,5.6,20.6
5bc6cbe715307d54331a2efb,Drama,7.2,23.2
5bc6cbe915307d54331a2efd,Action*Crime*Thriller,6.4,21.4
5bc6cbea15307d54331a2efe,Action*Adventure*Drama,6.6,31.6
5bc6cbed15307d54331a2f00,Horror,6.6,10.6
5bc6cbee15307d54331a2f01,Comedy,5.8,16.8
5bc6cbef15307d54331a2f02,Horror,4.7,8.7
5bc6cbf015307d54331a2f03,Action*Western,5.7,11.7
5bc6cbf115307d54331a2f04,Drama,6.7,22.7
5bc6cbf215307d54331a2f06,Western,6.3,7.3
5bc6cbf315307d54331a2f07,Western*Action,6.1,12.1
5bc6cbf415307d54331a2f08,Comedy*Western,6.1,18.1
5bc6cbf515307d54331a2f09,Western*Comedy,6.2,18.2
5bc6cbf615307d54331a2f0a,Western*Comedy,5.7,17.7
5bc6cbf715307d54331a2f0b,Adventure*Comedy*Western,5.6,21.6
5bc6cbf815307d54331a2f0c,Comedy*Western,5.6,17.6
5bc6cbf915307d54331a2f0d,Comedy,5.4,16.4
5bc6cbfa15307d54331a2f0e,Horror*Thriller,4.9,13.9
5bc6cbfc15307d54331a2f10,Horror*Mystery,6.6,12.6
5bc6cbfd15307d54331a2f11,Comedy*Family*Romance,5.3,23.3
5bc6cbfe15307d54331a2f12,Comedy*Crime*Family,5.1,23.1
5bc6cc0015307d54331a2f14,Animation*Comedy*Drama,5.7,34.7
5bc6cc0115307d54331a2f15,Adventure*Drama,6.9,26.9
5bc6cc0315307d54331a2f16,Short,None,7
5bc6cc0415307d54331a2f17,Drama*Thriller,6.1,27.1
5bc6cc0615307d54331a2f19,Comedy*Drama*Music,7,36.0
5bc6cc0715307d54331a2f1a,Drama*Thriller,5.3,26.3
5bc6cc0815307d54331a2f1b,Action*Adventure*Comedy,3.2,23.2
5bc6cc0915307d54331a2f1c,Action*Adventure*Comedy,3.3,23.3
5bc6cc0a15307d54331a2f1d,Action*Adventure*Comedy,3.7,23.7
5bc6cc0a15307d54331a2f1e,Comedy,6.8,17.8
5bc6cc0b15307d54331a2f1f,Comedy,6,17.0
5bc6cc0c15307d54331a2f20,Western,6.7,7.7
5bc6cc0d15307d54331a2f21,Comedy,5.9,16.9
5bc6cc0f15307d54331a2f22,Horror*Romance*Thriller,4.9,18.9
5bc6cc1015307d54331a2f23,Mystery*Thriller,5.5,12.5
5bc6cc1115307d54331a2f24,Horror,5.4,9.4
5bc6cc1215307d54331a2f25,Mystery*Thriller,7,14.0
5bc6cc1515307d54331a2f26,Mystery*Sci-Fi,6.4,10.4
5bc6cc1615307d54331a2f27,Comedy,5.8,16.8
5bc6cc1715307d54331a2f28,Drama,4.7,20.7
5bc6cc1815307d54331a2f29,Comedy*Romance*Sci-Fi,5.6,23.6
5bc6cc1915307d54331a2f2a,Adventure*Drama*Romance,6,31.0
5bc6cc1b15307d54331a2f2b,Western,5.1,6.1
5bc6cc1d15307d54331a2f2c,Horror*Mystery,4.8,10.8
5bc6cc1d15307d54331a2f2d,Sci-Fi,5.4,7.4
5bc6cc1e15307d54331a2f2e,Documentary*Drama*History,8.1,30.1
5bc6cc2115307d54331a2f30,Thriller,4.9,9.9
5bc6cc2215307d54331a2f31,Drama,5.3,21.3
5bc6cc2315307d54331a2f32,Drama,6.1,22.1
5bc6cc2415307d54331a2f33,Drama,6.3,22.3
5bc6cc2515307d54331a2f34,Comedy,4.5,15.5
5bc6cc2715307d54331a2f36,Drama,4.3,20.3
5bc6cc2815307d54331a2f37,Drama,6.2,22.2
5bc6cc2b15307d54331a2f38,Action*Sci-Fi*Thriller,2.8,14.8
5bc6cc2c15307d54331a2f39,Crime*Horror,6.3,15.3
5bc6cc2d15307d54331a2f3a,Comedy,5.4,16.4
5bc6cc2f15307d54331a2f3c,Comedy*Horror,6.1,21.1
5bc6cc3015307d54331a2f3d,Short*Comedy*Horror,7.4,24.4
5bc6cc3115307d54331a2f3e,Documentary*Biography*History,7.1,15.1
5bc6cc3215307d54331a2f3f,Action*Adventure*Drama,3.8,28.8
5bc6cc3415307d54331a2f40,Action*War*Adventure,5.2,15.2
5bc6cc3515307d54331a2f41,Action*Adventure*Comedy,2.9,22.9
5bc6cc3915307d54331a2f43,Mystery*Sci-Fi*Thriller,5.1,14.1
5bc6cc3b15307d54331a2f45,Drama,6.2,22.2
5bc6cc3c15307d54331a2f46,Comedy,5.2,16.2
5bc6cc3d15307d54331a2f47,Documentary*Short*Music,7.6,15.6
5bc6cc3e15307d54331a2f48,Horror,4.7,8.7
5bc6cc4015307d54331a2f49,None,7.1,7.1
5bc6cc4115307d54331a2f4a,Drama*History*Sport,2.1,21.1
5bc6cc4215307d54331a2f4b,Horror,5.4,9.4
5bc6cc4315307d54331a2f4c,Action*Comedy*Crime,6.4,27.4
5bc6cc4415307d54331a2f4d,Comedy*Romance,5.5,21.5
5bc6cc4515307d54331a2f4e,Animation*Adventure*Comedy*Family,7.1,26.1
5bc6cc4615307d54331a2f4f,Drama,6.9,22.9
5bc6cc4715307d54331a2f50,Comedy*Drama,8.9,35.9
5bc6cc4815307d54331a2f51,Short*Comedy,5.5,18.5
5bc6cc4b15307d54331a2f52,Drama,5.2,21.2
5bc6cc4c15307d54331a2f53,Action*Romance,3,13.0
5bc6cc4d15307d54331a2f54,Drama,6.3,22.3
5bc6cc4e15307d54331a2f55,Horror,3.9,7.9
5bc6cc4f15307d54331a2f56,Comedy*Drama,6.6,33.6
5bc6cc5015307d54331a2f57,Horror*Mystery*Sci-Fi,5.1,13.1
5bc6cc5115307d54331a2f58,Drama,7.2,23.2
5bc6cc5215307d54331a2f59,Drama,6.5,22.5
5bc6cc5315307d54331a2f5a,Action*Comedy*Crime,6.8,27.8
5bc6cc5415307d54331a2f5b,Comedy*Romance,6.1,22.1
5bc6cc5515307d54331a2f5c,Comedy*Musical,6.8,18.8
5bc6cc5615307d54331a2f5d,Documentary*Biography*Family,6.8,14.8
5bc6cc5715307d54331a2f5f,Comedy*Drama*Fantasy,7.8,36.8
5bc6cc5915307d54331a2f60,Comedy*Horror,6.8,21.8
5bc6cc5a15307d54331a2f61,Adventure*Drama,7.2,27.2
5bc6cc5b15307d54331a2f62,Adventure*History*Musical,8.1,15.1
5bc6cc5d15307d54331a2f63,Comedy*Crime,7.7,23.7
5bc6cc5e15307d54331a2f64,Comedy,6.1,17.1
5bc6cc5f15307d54331a2f65,Drama*Romance,6.5,27.5
5bc6cc5f15307d54331a2f66,Drama*History*Horror,8.3,30.3
5bc6cc5f15307d54331a2f67,Comedy,5.2,16.2
5bc6cc6015307d54331a2f68,Drama*Romance,7.1,28.1
5bc6cc6115307d54331a2f69,Drama,8.1,24.1
5bc6cc6215307d54331a2f6a,Documentary,6.5,10.5
5bc6cc6315307d54331a2f6b,Comedy,7.4,18.4
5bc6cc6515307d54331a2f6c,Crime*Mystery,8.8,15.8
5bc6cc6615307d54331a2f6e,Drama,7.6,23.6
5bc6cc6715307d54331a2f6f,Drama*War,7.1,24.1
5bc6cc6815307d54331a2f70,Fantasy*Musical*Romance,7.6,15.6
5bc6cc6915307d54331a2f71,Drama*Fantasy,8,26.0
5bc6cc6a15307d54331a2f72,Comedy*Musical,7.2,19.2
5bc6cc6c15307d54331a2f73,Drama*War,6.9,23.9
5bc6cc6d15307d54331a2f74,Drama*Fantasy,7,25.0
5bc6cc6e15307d54331a2f75,Adventure*History*Romance,7.8,18.8
5bc6cc6e15307d54331a2f76,Action*Adventure*Western,7.5,17.5
5bc6cc6f15307d54331a2f77,Fantasy*Horror*Sci-Fi,2.4,10.4
5bc6cc7215307d54331a2f79,Drama*Mystery*Romance,8.1,31.1
5bc6cc7315307d54331a2f7a,History,8.3,10.3
5bc6cc7415307d54331a2f7b,Comedy,7.9,18.9
5bc6cc7515307d54331a2f7c,Action*Adventure,5.6,14.6
5bc6cc7615307d54331a2f7d,Action,6.4,11.4
5bc6cc7615307d54331a2f7e,Crime*Drama*Thriller,7.4,33.4
5bc6cc7715307d54331a2f7f,Comedy,7,18.0
5bc6cc7715307d54331a2f80,Drama,7.4,23.4
5bc6cc7815307d54331a2f81,Romance,7.2,12.2
5bc6cc7915307d54331a2f82,Romance,7.1,12.1
5bc6cc7a15307d54331a2f83,Horror,None,9
5bc6cc7b15307d54331a2f84,Romance,6.8,11.8
5bc6cc7c15307d54331a2f85,Family,6.6,8.6
5bc6cc7d15307d54331a2f86,Comedy,6.8,17.8
5bc6cc7e15307d54331a2f87,Family,6.8,8.8
5bc6cc7f15307d54331a2f88,Comedy,4,15.0
5bc6cc8015307d54331a2f89,Drama,6.9,22.9
5bc6cc8115307d54331a2f8a,Comedy,5.6,16.6
5bc6cc8215307d54331a2f8b,Mystery,None,7
5bc6cc8315307d54331a2f8c,Comedy,7.3,18.3
5bc6cc8415307d54331a2f8d,Action*Drama,5.6,26.6
5bc6cc8515307d54331a2f8e,Comedy*Crime*Drama,6.9,38.9
5bc6cc8615307d54331a2f8f,Comedy*Drama,5.8,32.8
5bc6cc8715307d54331a2f90,Drama,8.1,24.1
5bc6cc8715307d54331a2f91,Comedy,7.3,18.3
5bc6cc8815307d54331a2f92,Comedy,8.6,19.6
5bc6cc8915307d54331a2f93,Comedy*Musical*Romance,8.1,25.1
5bc6cc8a15307d54331a2f94,Crime*Mystery*Thriller,7.4,19.4
5bc6cc8b15307d54331a2f95,Comedy*Drama,8,35.0
5bc6cc8c15307d54331a2f96,Drama*Family*Musical,7,26.0
5bc6cc8d15307d54331a2f97,Drama*Mystery*Thriller,6.9,29.9
5bc6cc8e15307d54331a2f98,Horror*Romance,6,15.0
5bc6cc8e15307d54331a2f99,Comedy*Romance,7.6,23.6
5bc6cc8f15307d54331a2f9a,Action*Horror*Mystery,6,17.0
5bc6cc9015307d54331a2f9b,Comedy*Drama*Family,7.7,36.7
5bc6cc9115307d54331a2f9c,Crime*Romance*Thriller,6.4,21.4
5bc6cc9315307d54331a2f9d,Thriller,7.3,12.3
5bc6cc9315307d54331a2f9e,Comedy*Drama,7.5,34.5
5bc6cc9315307d54331a2f9f,Comedy*Drama,8.5,35.5
5bc6cc9415307d54331a2fa0,Drama*Family*Musical,8.5,27.5
5bc6cc9715307d54331a2fa2,Comedy,7.3,18.3
5bc6cc9815307d54331a2fa3,Comedy*Drama*Horror,6.6,37.6
5bc6cc9915307d54331a2fa4,Mystery*Thriller,7.5,14.5
5bc6cc9915307d54331a2fa5,Action,6.6,11.6
5bc6cc9915307d54331a2fa6,Comedy*Drama*Romance,7.6,39.6
5bc6cc9a15307d54331a2fa7,Comedy*Drama,6.5,33.5
5bc6cc9b15307d54331a2fa8,Action*Adventure*Comedy,7.4,27.4
5bc6cc9c15307d54331a2fa9,Action*Drama*Horror,5.7,30.7
5bc6cc9e15307d54331a2faa,Action*Comedy*Drama,7.8,39.8
5bc6cc9f15307d54331a2fab,Action*Drama*Musical,7,29.0
5bc6cca015307d54331a2fac,Comedy,7,18.0
5bc6cca115307d54331a2fad,Action*Drama*Horror,6.7,31.7
5bc6cca215307d54331a2fae,Drama*Family*Musical,7.4,26.4
5bc6cca315307d54331a2faf,Action*Drama*Horror,5.2,30.2
5bc6cca315307d54331a2fb0,Horror,5,9.0
5bc6cca415307d54331a2fb1,Drama*Musical*Romance,7.3,29.3
5bc6cca515307d54331a2fb2,Horror*Romance*Thriller,6.5,20.5
5bc6cca615307d54331a2fb3,Thriller*Action*Crime,5.8,20.8
5bc6cca715307d54331a2fb4,Action*Comedy*Drama,None,37
5bc6cca815307d54331a2fb5,Comedy*Drama*Romance,8.2,40.2
5bc6cca915307d54331a2fb6,Fantasy*Horror,4.7,10.7
5bc6ccaa15307d54331a2fb7,Comedy*Drama*Fantasy,6.7,35.7
5bc6ccac15307d54331a2fb9,Drama*Family*Comedy,7.4,36.4
5bc6ccad15307d54331a2fba,Comedy*Drama*Family,5.2,34.2
5bc6ccae15307d54331a2fbb,Action*Adventure*Crime,7.3,21.3
5bc6ccaf15307d54331a2fbc,Action*Comedy*Drama,6.2,38.2
5bc6ccb015307d54331a2fbd,Comedy*Drama*Romance,6.4,38.4
5bc6ccb115307d54331a2fbe,Documentary*Comedy*Romance,7.2,27.2
5bc6ccb315307d54331a2fbf,Comedy,3.8,14.8
5bc6ccb415307d54331a2fc0,Short*Drama,5.6,23.6
5bc6ccb515307d54331a2fc1,Animation*Comedy*Romance,5.7,23.7
5bc6ccb515307d54331a2fc2,Mystery*Drama*Thriller,6.1,29.1
5bc6ccb615307d54331a2fc3,Comedy*Sport,5.8,17.8
5bc6ccb715307d54331a2fc4,Drama*Romance,5,26.0
5bc6ccb815307d54331a2fc5,Horror,4.1,8.1
5bc6ccb915307d54331a2fc6,Action*Comedy*Drama,6.1,38.1
5bc6ccba15307d54331a2fc7,Action*Drama*Romance,7.4,33.4
5bc6ccbb15307d54331a2fc8,Action*Comedy*Drama,5.4,37.4
5bc6ccbc15307d54331a2fc9,Action*Thriller*Crime,6.6,21.6
5bc6ccbd15307d54331a2fca,Action*Romance,5.4,15.4
5bc6ccbe15307d54331a2fcb,Action*Crime*Drama,4.7,30.7
5bc6ccbf15307d54331a2fcc,Action*Crime*Drama,5.6,31.6
5bc6ccc015307d54331a2fcd,Drama*Musical*Romance,7.5,29.5
5bc6ccc015307d54331a2fce,Action*Comedy*Romance,5.1,26.1
5bc6ccc115307d54331a2fcf,Action*Comedy*Drama,6.1,38.1
5bc6ccc215307d54331a2fd0,Action*Drama*Romance,5.7,31.7
5bc6ccc315307d54331a2fd1,Drama*Musical*Romance,6.1,28.1
5bc6ccc415307d54331a2fd2,Action*Drama*Romance,7.4,33.4
5bc6ccc515307d54331a2fd3,Comedy*Drama*Family,7.4,36.4
5bc6ccc715307d54331a2fd4,Comedy*Drama*Musical,7.1,35.1
5bc6ccc815307d54331a2fd5,Action*Drama,5.1,26.1
5bc6ccc915307d54331a2fd6,Action*Comedy*Drama,6,38.0
5bc6ccca15307d54331a2fd7,Action*Crime*Drama,7.4,33.4
5bc6ccca15307d54331a2fd8,Action*Adventure*Comedy,5.9,25.9
5bc6cccb15307d54331a2fd9,Action*Crime*Drama,4.8,30.8
5bc6cccc15307d54331a2fda,Action*Comedy*Musical,5.8,22.8
5bc6ccce15307d54331a2fdc,Comedy*Romance,6.8,22.8
5bc6cccf15307d54331a2fde,Action*Adventure*History,8,19.0
5bc6ccd015307d54331a2fdf,Comedy*Sport,7.2,19.2
5bc6ccd115307d54331a2fe0,Horror,3.5,7.5
5bc6ccd215307d54331a2fe1,Horror,2.3,6.3
5bc6ccd315307d54331a2fe2,Adventure,6,10.0
5bc6ccd515307d54331a2fe3,Documentary*History,8.3,14.3
5bc6ccd615307d54331a2fe4,Documentary,5.5,9.5
5bc6ccd815307d54331a2fe5,Horror*Music,5,11.0
5bc6ccda15307d54331a2fe6,Animation*Short*Adventure,7.6,15.6
5bc6ccdb15307d54331a2fe7,Animation*Comedy*Family,7.7,22.7
5bc6ccdc15307d54331a2fe8,Horror,5.7,9.7
5bc6ccdd15307d54331a2fe9,Comedy,None,16
5bc6ccdf15307d54331a2fea,Documentary,6.5,10.5
5bc6cce115307d54331a2feb,Action*Horror,5.3,14.3
5bc6cce215307d54331a2fec,Action*Adventure*History,8,19.0
5bc6cce315307d54331a2fed,Documentary,None,9
5bc6cce415307d54331a2fee,Drama*Fantasy,6.7,24.7
5bc6cce615307d54331a2fef,Documentary*Crime*Drama,8.1,33.1
5bc6cceb15307d54331a2ff1,Drama,7.3,23.3
5bc6ccec15307d54331a2ff2,Drama,5,21.0
5bc6cced15307d54331a2ff3,Documentary*Short,None,11
5bc6ccee15307d54331a2ff4,Comedy,6.5,17.5
5bc6ccef15307d54331a2ff5,Musical*Romance,6.8,12.8
5bc6ccef15307d54331a2ff6,Musical*Drama*Family,6.2,25.2
5bc6ccef15307d54331a2ff7,Drama*Romance,4.9,25.9
5bc6ccf115307d54331a2ff8,Drama*Musical*Romance,5.3,27.3
5bc6ccf215307d54331a2ff9,Mystery*Thriller,7.7,14.7
5bc6ccf315307d54331a2ffa,Drama*Romance*Thriller,3.4,29.4
5bc6ccf315307d54331a2ffb,Action*Drama*Romance,4.3,30.3
5bc6ccf415307d54331a2ffc,Comedy*Drama*Romance,5.7,37.7
5bc6ccf515307d54331a2ffd,Action*Comedy*Romance,4.8,25.8
5bc6ccf515307d54331a2ffe,Action*Crime*Thriller,5.3,20.3
5bc6ccf615307d54331a2fff,Fantasy*Musical*Romance,5.5,13.5
